Varco,Data,Passaggi_24h
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/25/2015,15512
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/26/2015,15889
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/27/2015,16479
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/28/2015,13620
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/29/2015,11164
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,11/30/2015,15546
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/01/2015,15687
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/02/2015,15794
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/03/2015,15899
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/04/2015,15752
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/05/2015,12529
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/06/2015,10734
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/07/2015,11825
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/08/2015,10753
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/09/2015,14804
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/10/2015,16004
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/11/2015,16513
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/12/2015,14121
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/13/2015,12036
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/14/2015,15563
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/15/2015,16244
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/16/2015,16324
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/17/2015,16913
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/18/2015,16829
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/19/2015,14464
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/20/2015,12434
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/21/2015,16143
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/22/2015,16697
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/23/2015,16153
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/24/2015,12449
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/25/2015,8963
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/26/2015,7954
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/27/2015,9319
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/28/2015,11234
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/29/2015,11730
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/30/2015,11382
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,12/31/2015,9886
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/01/2016,7069
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/02/2016,8365
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/03/2016,8611
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/04/2016,11720
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/05/2016,12356
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/06/2016,9908
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/07/2016,13917
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/08/2016,14502
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/09/2016,11736
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/10/2016,10132
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/11/2016,14759
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/12/2016,15169
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/13/2016,15483
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/14/2016,16063
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/15/2016,16866
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/16/2016,13253
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/17/2016,11360
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/18/2016,15215
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/19/2016,15317
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/20/2016,15645
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/21/2016,16449
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/22/2016,16516
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/23/2016,12886
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/24/2016,10748
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/25/2016,15413
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/26/2016,15660
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/27/2016,15557
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/28/2016,15693
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/29/2016,15878
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/30/2016,13010
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,01/31/2016,11137
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/01/2016,15375
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/02/2016,15070
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/03/2016,15169
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/04/2016,15718
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/05/2016,15736
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/06/2016,12874
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/07/2016,9769
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,02/19/2016,0
S.P. ex S.S. 11 PADANA SUPERIORE (Tratto ovest) al Km 131+341 Dir. SETTIMO MILANESE,03/05/2016,0
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/01/2015,44042
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/02/2015,45219
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/03/2015,41820
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/04/2015,34632
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/05/2015,41314
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/06/2015,42422
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/07/2015,39185
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/08/2015,44883
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/09/2015,46132
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/10/2015,44146
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/11/2015,36768
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/12/2015,42877
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/13/2015,41122
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/14/2015,43373
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/15/2015,43725
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/16/2015,45791
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/17/2015,43392
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/18/2015,35531
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/19/2015,41826
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/20/2015,43203
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/21/2015,44290
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/22/2015,43856
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/23/2015,46679
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/24/2015,44371
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/25/2015,37166
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/26/2015,42440
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/27/2015,43242
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/28/2015,38273
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/29/2015,43567
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/30/2015,45225
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,10/31/2015,42562
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/01/2015,34166
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/02/2015,40658
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/03/2015,41415
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/04/2015,42410
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/05/2015,43076
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/06/2015,45777
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/07/2015,43010
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/08/2015,34168
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/09/2015,41168
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/10/2015,42389
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/11/2015,43458
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/12/2015,43538
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/13/2015,43938
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/14/2015,41407
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/15/2015,34326
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/16/2015,41458
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/17/2015,42643
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/18/2015,43620
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/19/2015,38701
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/20/2015,45999
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/21/2015,42846
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/22/2015,34910
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/23/2015,38552
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/24/2015,40858
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/25/2015,42115
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/26/2015,43815
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/27/2015,45366
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/28/2015,43055
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/29/2015,33938
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,11/30/2015,35541
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/01/2015,41877
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/02/2015,40615
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/03/2015,41435
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/04/2015,42226
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/05/2015,41336
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/06/2015,32581
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/07/2015,34209
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/08/2015,28849
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/09/2015,41932
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/10/2015,41971
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/11/2015,45730
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/12/2015,40321
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/13/2015,35840
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/14/2015,42095
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/15/2015,43492
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/16/2015,43230
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/17/2015,43760
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/18/2015,44587
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/19/2015,44172
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/20/2015,36509
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/21/2015,39520
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/22/2015,43642
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/23/2015,45719
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/24/2015,35980
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/25/2015,28108
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/26/2015,26604
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/27/2015,25614
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/28/2015,30608
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/29/2015,32556
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/30/2015,33047
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,12/31/2015,31389
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/01/2016,20284
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/02/2016,25518
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/03/2016,24904
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/04/2016,32046
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/05/2016,35371
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/06/2016,27438
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/07/2016,37232
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/08/2016,40120
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/09/2016,36327
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/10/2016,29091
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/11/2016,37506
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/12/2016,38752
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/13/2016,39589
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/14/2016,40776
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/15/2016,42086
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/16/2016,40081
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/17/2016,32316
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/18/2016,38757
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/19/2016,39428
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/20/2016,39289
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/21/2016,35513
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/22/2016,41958
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/23/2016,39877
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/24/2016,32011
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/25/2016,38538
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/26/2016,39701
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/27/2016,39905
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/28/2016,41326
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/29/2016,43076
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/30/2016,39698
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,01/31/2016,32834
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/01/2016,38897
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/02/2016,39410
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/03/2016,39100
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/04/2016,40236
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/05/2016,41094
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/06/2016,40162
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/07/2016,25699
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/08/2016,39134
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/09/2016,39713
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/10/2016,40773
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/11/2016,40403
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/12/2016,42920
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/13/2016,38663
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/14/2016,31947
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/15/2016,39228
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/16/2016,38089
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/17/2016,39658
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/18/2016,40418
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/19/2016,42137
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/20/2016,36540
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/21/2016,33056
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/22/2016,39386
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/23/2016,39912
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/24/2016,41243
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/25/2016,37218
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/26/2016,42130
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/27/2016,39590
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/28/2016,30097
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,02/29/2016,37689
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/01/2016,39995
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/02/2016,38616
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/03/2016,41271
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/04/2016,42439
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/05/2016,37659
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/06/2016,33119
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/07/2016,39790
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/08/2016,40236
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/09/2016,34750
S.P. ex S.S. 35 MILANO-MEDA al Km 133+354 Dir. MILANO,03/10/2016,41202
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/01/2015,44329
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/02/2015,42163
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/03/2015,38185
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/04/2015,37216
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/05/2015,42348
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/06/2015,43739
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/07/2015,42583
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/08/2015,36171
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/09/2015,44413
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/10/2015,45718
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/11/2015,40847
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/12/2015,33468
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/13/2015,38624
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/14/2015,45336
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/15/2015,43340
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/16/2015,47288
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/17/2015,34942
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/18/2015,36459
